4336;139;169;19;Aytknossesmos;x;
4337;95;169;20;Juktchaita;x;
4338;106;169;20;Leibgortine;x;
4339;153;169;22;Naxcalytes;x;
4340;253;169;22;Kydokimmiana;x;
4341;121;169;18;Methucarmos;x;
4342;84;169;25;Gecallimenus;x;
4343;230;169;26;Monastiassinda;x;
4344;56;169;26;Kasoropon;x;
4345;141;169;27;Odecoloine;x;
4346;66;183;20;Kalligonllai;x;
4347;205;169;30;Adramkollai;x;
4348;71;169;31;Bouchymenus;x;
4349;131;169;31;Katahistriana;x;
4350;89;169;33;Chaedeessa;x;
4351;140;169;34;Herkoina;x;
4352;162;169;35;Millmassamos;x;
4353;246;169;35;Metapondiclia;x;
4354;82;169;30;Korintmarathissa;x;
4355;131;169;38;Chersmagsos;x;
4356;50;169;39;Neempoissa;x;
4357;105;169;39;Mantilebessa;x;
4358;123;169;41;Hermihiethus;x;
4359;239;245;19;Milmochlea;x;
4360;118;169;40;Gorbhyrtinon;x;
4361;210;169;44;milan;x;
4362;145;85;26;Cninicyra;x;
4363;130;169;45;Colartemthos;x;
4364;137;169;47;tineo;x;
4365;231;169;48;Odeseresai;x;
4366;84;169;47;Eresmoatrea;x;
4367;211;169;50;Kamabraulia;x;
4368;202;41;51;joinville;x;
4369;137;169;50;Imbrlaothena;x;
4370;170;169;53;Marmhublai;x;
4371;74;169;53;Megalcalliosse;x;
4372;92;218;19;Kormalmos;x;
4373;84;169;56;Corneaene;x;
4374;80;169;56;Kynmoronia;x;
4375;124;169;57;Apamillaea;x;
4376;125;169;59;Crobhyrtrias;x;
4377;237;169;60;Leontmilinda;x;
4378;92;169;61;Kimmislia;x;
4379;251;194;60;Gondymida;x;
4380;122;221;68;Nemmyltiri;x;
4381;228;169;64;Argmadyium;x;
4382;247;169;65;legnago;x;
4383;179;169;66;Chytkanai;x;
4384;212;169;65;Eleulauosse;x;
4385;166;169;63;Lekhaheraila;x;
4386;182;169;63;Chaantiesmos;x;
4387;133;169;70;Mulauuf;x;
4388;86;169;70;Eleuerythlea;x;
4389;148;169;70;Klazhieatrea;x;
4390;95;169;73;Imbertiri;x;
4391;66;169;70;Mantilamicum;x;
4392;73;169;75;Orimonoastonia;x;
4393;175;86;31;Kalgythiesmos;x;
4394;105;41;77;nemours;x;
4395;207;60;60;Didygollia;x;
4396;90;169;73;Mantmarathlia;x;
4397;179;169;71;Mantikameirissa;x;
4398;245;51;37;Chalcnynae;x;
4399;83;235;47;Edleondus;x;
4400;71;41;87;mehun_sur_yevre;x;
4401;198;75;2;Molilaesmos;x;
4402;97;210;43;Ydkydolia;x;
4403;66;183;36;Locrkyrethena;x;
4404;245;51;45;Euboepyra;x;
4405;159;41;130;Lefknirosia;x;
4406;248;199;16;Nagyrthlea;x;
4407;160;117;22;Hieradelphida;x;
4408;114;183;43;Oenmorgandos;x;
4409;174;113;53;Koualeion;x;
4410;81;210;53;Masamphilis;x;
4411;227;207;7;Ialmesthera;x;
4412;114;234;17;Aenkerkon;x;
4413;88;199;25;Leibeathita;x;
4414;239;169;195;Lamilapithium;x;
4415;207;86;55;Kodimeia;x;
4416;107;245;57;Larislekhllai;x;
4417;67;108;41;Ialykimmpetra;x;
4418;213;51;64;Oroplarisesmos;x;
4419;235;118;9;Haliclaodtherna;x;
4420;132;78;73;Odemetapoida;x;
4421;209;83;15;Maronnyspetra;x;
4422;114;234;32;Kameirkoulia;x;
4423;50;56;10;Marodicios;x;
4424;158;59;63;Lekhkorintllai;x;
4425;167;226;47;Aleaegdia;x;
4426;0;42;0;Orchgourissa;x;
4427;119;170;0;Linlaodsos;x;
4428;0;170;0;Asscoresmos;x;
4429;131;42;3;Arsithandos;x;
4430;85;170;3;Corckouene;x;
4431;220;170;5;Metmonastus;x;
4432;122;170;6;Mylamadpetra;x;
4433;217;170;6;Bralamsos;x;
4434;114;170;0;Linopate;x;
4435;158;170;9;Megleplis;x;
4436;75;170;10;Leoimbrum;x;
4437;201;170;11;Lesgythlia;x;
4438;160;170;10;Lapithdymila;x;
4439;102;170;13;Knoiallai;x;
4440;193;42;14;aix_en_provence;x;
4441;55;170;15;Olykouetta;x;
4442;111;42;15;Dyhierllai;x;
4443;142;215;17;Empmarera;x;
4444;154;170;18;Ambrlindthrae;x;
4445;149;170;19;Kiolilanae;x;
4446;122;170;11;Lekmaroaea;x;
4447;178;170;18;Iakorsos;x;
4448;98;170;22;Mukenelessa;x;
4449;51;170;22;Maronedlia;x;
4450;187;170;19;Apalaotiri;x;
4451;203;170;25;Nealamilia;x;
4452;101;170;19;Mylakalosia;x;
4453;230;75;38;Oresmochtherna;x;
4454;237;242;27;Meseemporuf;x;
4455;152;170;29;Epikerkinene;x;
4456;243;170;30;Mylaamietta;x;
4457;100;170;31;Koithanum;x;
4458;197;170;32;Lefdicaeacum;x;
4459;188;91;14;Heramaronthus;x;
4460;93;170;25;Chersdicaeaida;x;
4461;130;56;18;Histrmariana;x;
4462;118;170;36;Hagicymion;x;
4463;53;170;38;Locelus;x;
4464;145;170;39;Kanmaddia;x;
4465;151;170;40;Croleatrea;x;
4466;98;170;41;Mantikerkinina;x;
4467;59;170;42;Oeporetiri;x;
4468;249;170;41;Leibelauina;x;
4469;111;170;44;Clalaodites;x;
4470;239;42;42;Amphikatonia;x;
4471;153;170;46;Chacebrinon;x;
4472;55;170;46;Larisaigosene;x;
4473;221;170;48;Lefkmalis;x;
4474;228;170;49;Lebialyita;x;
4475;116;170;51;Dimaklazomenus;x;
4476;161;170;51;Mantikyrenlia;x;
4477;54;170;53;Lapelatdia;x;
4478;115;170;52;Arsmagneiana;x;
4479;233;170;53;Erylaoditherna;x;
4480;109;170;54;Gortorepolis;x;
4481;109;170;57;Cnimochaea;x;
4482;114;170;57;Nekimmai;x;
4483;94;170;56;Lapitmisthena;x;
4484;90;170;60;Mukeeleuila;x;
4485;230;170;61;Linhaliosia;x;
4486;154;170;62;Mukehelolia;x;
4487;42;170;62;caltabellotta;x;
4488;187;170;63;Onchmarthena;x;
4489;64;170;64;Chytlardus;x;
4490;78;170;66;Orimetaplea;x;
4491;60;170;60;Marlaodiai;x;
4492;166;170;68;Lamdicaeaonia;x;
4493;252;170;69;Empbytheia;x;
4494;122;196;7;Leknonae;x;
4495;182;170;69;Mademetoas;x;
4496;154;170;72;Naumadytmenus;x;
4497;55;170;73;Asklkoimenus;x;
4498;182;170;74;Cebrmorgancia;x;
4499;172;170;74;Halimorion;x;
4500;71;99;11;Chalcoepdia;x;
4501;174;215;34;Crotempoene;x;
4502;250;196;14;Mylakameitrias;x;
4503;70;126;25;Lindnicder;x;
4504;77;64;22;Ankmonoastyra;x;
4505;109;242;45;Didodelia;x;
4506;132;180;43;Kiaphiene;x;
4507;250;196;19;Origeldos;x;
4508;132;180;45;Metaponhalilia;x;
4509;197;87;23;Lebamaine;x;
4510;171;42;143;cahors;x;
4511;61;102;48;Milehubletta;x;
4512;217;223;31;Kamalarines;x;
4513;92;68;50;Hermlisinda;x;
4514;107;118;48;Klakepuf;x;
4515;0;170;170;Larismestrias;x;
4516;132;180;53;Mochlarium;x;
4517;178;56;48;Athagrinus;x;
4518;197;204;19;Maslaodipetra;x;
4519;154;247;4;Magniolnae;x;
4520;209;125;60;Golmesaea;x;
4521;52;231;30;Manmadytlia;x;
4522;195;80;16;Megkyai;x;
4523;202;170;213;Haggorgmea;x;
4524;174;215;59;Epidmaroatrea;x;
4525;245;204;26;Apollepilia;x;
4526;251;42;234;concressault;x;
4527;125;115;18;Odessmetaponcia;x;
4528;72;72;36;Oeolbimos;x;
4529;71;99;44;Kaodesosse;x;
4530;221;242;71;Amimiletdus;x;
4531;207;103;0;Olbopmenus;x;
4532;142;215;64;Iolcdelthrae;x;
4533;245;255;1;Knidmethathus;x;
4534;235;171;0;Apolledmos;x;
4535;246;171;1;Orimantinila;x;
4536;78;171;2;Olberdos;x;
4537;60;171;2;Lefkgortyrias;x;
4538;201;43;4;lassay;x;
4539;51;171;5;Helleskerktes;x;
4540;133;171;5;Hagimethuyra;x;
4541;142;171;7;Gortymagesmos;x;
4542;251;171;5;Hyeclazlis;x;
4543;214;171;5;Morganheida;x;
4544;83;171;9;Erylapitinon;x;
4545;200;171;11;Dimacoloissa;x;
4546;237;171;11;Monastdorypetra;x;
4547;65;91;15;Madephyrlia;x;
4548;220;171;14;Helohalicpolis;x;
4549;59;220;9;Magnhertiri;x;
4550;205;171;11;Antiggoltrias;x;
4551;62;171;17;Diohemeroinon;x;
4552;127;171;18;Knoleibelia;x;
4553;73;171;19;finale_ligure;x;
4554;54;171;18;Elatiollis;x;
4555;58;171;19;Histrkyatrea;x;
4556;158;171;14;Olymmaratai;x;
4557;208;171;23;escalona;x;
4558;228;171;25;Assereslia;x;
4559;189;64;56;Didhistthrae;x;
4560;85;171;27;Lapithmadytthera;x;
4561;103;171;30;Muklesoas;x;
4562;50;171;30;Kerhemerothera;x;
4563;107;171;33;Antiglebeene;x;
4564;154;171;34;Dicmukenlis;x;
4565;94;171;35;Ithanitalia;x;
4566;99;171;35;Omethumos;x;
4567;231;171;36;Deldornes;x;
4568;89;171;38;Iokamiana;x;
4569;215;171;38;Mukmorgannes;x;
4570;63;171;37;Assnaxmenus;x;
4571;208;171;41;Kacarica;x;
4572;192;171;41;Chalhieronia;x;
4573;224;212;27;Nymelonia;x;
4574;125;171;44;Byzgythonia;x;
4575;98;171;44;Ithkorinthissa;x;
4576;193;171;46;Oengelia;x;
4577;196;171;47;Leibapainon;x;
4578;232;72;47;Malllarislis;x;
4579;254;171;49;Marmaknossuf;x;
4580;144;171;52;Monastililessa;x;
4581;181;171;53;Hieracheroli;x;
4582;53;171;53;Lilamegaion;x;
4583;238;171;55;Athkasdus;x;
4584;116;171;52;Korempothrae;x;
4585;105;171;54;Akrkorlis;x;
4586;62;171;59;Heraleeia;x;
4587;129;171;59;Mademnes;x;
4588;221;171;61;Leknympate;x;
4589;117;171;62;Dylapthrae;x;
4590;131;171;62;Argiasium;x;
4591;61;115;33;Achkydmea;x;
4592;219;171;65;alarcon;x;
4593;212;171;66;Lekleontnes;x;
4594;229;171;66;Misenauatrea;x;
4595;148;171;65;Metaponkoriaea;x;
4596;236;171;69;Kamachaai;x;
4597;146;171;70;Maronepheosia;x;
4598;200;171;71;Methlaonae;x;
4599;153;223;65;Hemagnlis;x;
4600;56;171;73;Marmkaiinon;x;
4601;53;171;75;castelnaudary;x;
4602;244;171;75;Kaldemlia;x;
4603;155;169;55;Alinklazouf;x;
4604;207;169;41;Nicmaosse;x;
4605;98;158;22;Antihyeeia;x;
4606;167;99;65;Oemporon;x;
4607;154;69;12;Ialykalliiana;x;
4608;71;99;66;Miletkyreai;x;
4609;53;255;22;Lampsalamiessa;x;
4610;156;193;24;Helomethaatrea;x;
4611;240;96;4;Kniimtes;x;
4612;106;69;18;Barimai;x;
4613;224;171;141;Kepbhyrtthrae;x;
4614;156;193;27;Laodikanlia;x;
4615;205;115;53;Mukenchammenus;x;
4616;127;68;53;Golitae;x;
4617;224;212;53;Chalkallidus;x;
4618;115;80;62;Gorgbouthos;x;
4619;196;53;54;Marlocrder;x;
4620;90;247;51;Abolymtiri;x;
4621;111;239;64;Lesmadyosse;x;
4622;253;171;188;Dimkalliica;x;
4623;145;236;18;Argyrlekhaium;x;
4624;199;150;54;Assandrai;x;
4625;63;239;68;Kaithum;x;
4626;177;236;23;Orchbergae;x;
4627;111;112;17;Borysitmos;x;
4628;89;96;43;Morgancroonia;x;
4629;149;255;45;Olbihalilea;x;
4630;108;193;43;Bythkaipolis;x;
4631;244;171;226;Kydoempotherna;x;
4632;125;217;5;Helolaretta;x;
4633;214;50;16;Lesialtiri;x;
4634;148;155;2;Argyrithanthos;x;
4635;54;78;42;Caryargcum;x;
4636;202;247;61;Dimalarithos;x;
4637;254;88;60;Mileitae;x;
4638;99;80;73;Meseaigosyra;x;
4639;124;193;47;Odessmesemthus;x;
4640;167;201;36;Hubllekhinda;x;
4641;70;172;0;Hermikalcum;x;
4642;97;172;2;Coloidalosia;x;
4643;156;93;14;Koimulera;x;
4644;129;172;3;Elechiine;x;
4645;62;172;6;Amphimallate;x;
4646;200;123;60;Iasmethaate;x;
4647;213;255;54;Antigonchmenus;x;
4648;175;172;7;Ialcyrera;x;
4649;69;172;10;Gythonchessa;x;
4650;215;172;10;Morgangeonia;x;
4651;230;172;6;Gytkasmetta;x;
4652;107;172;13;Misonchdos;x;
4653;81;172;14;Odessmantinthos;x;
4654;251;253;17;Calyonchinon;x;
4655;153;172;16;Juktcorcae;x;
4656;219;172;17;Mokilia;x;
4657;126;172;19;Hermgoratrea;x;
4658;203;172;21;Miseoeprias;x;
4659;79;172;22;vico_del_gargano;x;
4660;92;172;23;Clazoimcum;x;
4661;200;225;3;Maklathus;x;
4662;165;172;25;Lefkandrai;x;
4663;159;172;25;Hiernymai;x;
4664;151;172;21;Dorymarmlia;x;
4665;253;172;28;nogent_le_rotrou;x;
4666;75;220;62;Lampsagyrthiesmos;x;
4667;203;172;30;bayonne;x;
4668;100;104;44;Elmanmenus;x;
4669;58;120;18;Mylkaatrea;x;
4670;133;172;27;Heloolyios;x;
4671;245;172;34;Orodelphina;x;
4672;246;172;34;Orichemeios;x;
4673;188;172;36;Helielum;x;
4674;240;172;36;Imdyida;x;
4675;234;172;37;Gelcallitrias;x;
4676;169;96;58;Dymnaxetta;x;
4677;204;172;36;Mamukeila;x;
4678;85;128;8;Gehubllea;x;
4679;152;172;42;Leibehublene;x;
4680;136;172;43;Mallchamida;x;
4681;254;172;40;Masoeine;x;
4682;245;172;37;Oloepnes;x;
4683;101;191;60;Mantiklazoate;x;
4684;178;172;46;Hellaous;x;
4685;128;85;27;Laodcorcia;x;
4686;119;172;40;Kamaodesdia;x;
4687;103;172;50;Metapmarados;x;
4688;226;172;51;Hermasklthrae;x;
4689;178;172;51;Actdelphonia;x;
4690;178;172;53;Kataneaate;x;
4691;239;172;53;Megalokydthrae;x;
4692;158;172;51;Golmukenuf;x;
4693;205;172;56;Opuslapitcum;x;
4694;89;172;56;Oeachalous;x;
4695;88;172;58;Dimgytae;x;
4696;245;172;59;Kimmhermesmos;x;
4697;184;174;39;Mochganon;x;
4698;54;172;61;Mylaasspetra;x;
4699;149;172;62;Ambrchermenus;x;
4700;72;172;61;Ganellia;x;
4701;235;172;61;Leonkynica;x;
4702;138;172;58;Odemyline;x;
4703;68;172;58;Dioandrnae;x;
4704;199;172;68;Hilampsathena;x;
4705;193;172;71;Knidargyresmos;x;
4706;60;104;50;Demetcorlia;x;
4707;247;201;51;Maraoricene;x;
4708;180;172;75;Kalmukentherna;x;
4709;111;163;10;Ankhellesnes;x;
4710;217;96;66;Lisamaonia;x;
4711;250;120;30;Bramonastidos;x;
4712;206;190;22;Nicooricthrae;x;
4713;98;44;105;antibes;x;
4714;161;236;53;Mylamukepolis;x;
4715;195;182;37;Ydolbllai;x;
4716;95;112;47;Laudemica;x;
4717;220;244;41;Assgortytherna;x;
4718;231;172;120;Leflapitaea;x;
4719;214;50;51;Cymlintiri;x;
4720;142;190;32;Croorchones;x;
4721;142;241;2;Hisgytsos;x;
4722;178;82;1;Bybdemiana;x;
4723;232;172;156;Kuorestlia;x;
4724;136;225;31;Kylindene;x;
4725;141;217;44;Crotgoroas;x;
4726;129;236;65;Odkameithera;x;
4727;223;163;29;Olbiolynita;x;
4728;191;223;3;Katclazothera;x;
4729;81;58;44;Megnictiri;x;
4730;248;172;177;Delphkerklia;x;
4731;195;233;24;Kynkouoas;x;
4732;133;77;69;Erythchersmenus;x;
4733;223;112;65;Apaorestae;x;
4734;129;109;19;Nenicodia;x;
4735;210;82;14;Nirnetiri;x;
4736;57;198;33;Hislefmos;x;
4737;127;112;68;Lilamasetta;x;
4738;66;209;67;Koiadramcia;x;
4739;237;90;2;Orchkannuf;x;
4740;69;179;13;Milmethuthus;x;
4741;70;50;66;Gourkerkiiana;x;
4742;255;112;69;Bergmagissa;x;
4743;78;190;49;Byllmethodos;x;
4744;173;90;7;Marhieraalous;x;
4745;94;190;52;Lamarder;x;
4746;203;172;255;amboise;x;
4747;127;173;0;Maratabiana;x;
4748;144;173;0;Gythiolydus;x;
4749;153;173;2;Corceresalous;x;
4750;62;63;2;Ialymetaum;x;
4751;186;173;0;Amielemos;x;
4752;103;252;57;Orchokoriate;x;
4753;190;241;25;Nicoonum;x;
4754;52;173;7;Halichaliinon;x;
4755;81;173;8;Alamuene;x;
4756;237;173;9;marchena;x;
4757;63;173;10;Delphlilila;x;
4758;124;173;11;Kameigytyra;x;
4759;147;173;12;Imbcherllai;x;
4760;212;173;11;Delphheratiri;x;
4761;175;173;12;Erekasatrea;x;
4762;80;173;13;Lebekerkon;x;
4763;105;173;16;Kuhagalous;x;
4764;79;173;17;Magnemesaea;x;
4765;171;173;18;Laolenae;x;
4766;153;173;19;Lapmyllia;x;
4767;149;173;15;Assgangonia;x;
4768;120;173;21;Astlaplis;x;
4769;167;173;22;Clekimium;x;
4770;143;173;23;Lebeelader;x;
4771;182;173;23;Hikioetta;x;
4772;138;173;21;Lepreapollica;x;
4773;174;173;27;Byblamion;x;
4774;63;173;31;Kaiimita;x;
4775;169;173;32;Kanaumenus;x;
4776;58;173;33;Mongeliana;x;
4777;51;173;34;Hybyththerna;x;
4778;252;173;35;Diclaodithrae;x;
4779;227;173;35;Kimmerepheosia;x;
4780;108;66;55;Helleskoila;x;
4781;70;173;35;Lefkaerythnae;x;
4782;124;173;39;Alinopuslia;x;
4783;101;173;40;Olbedeoas;x;
4784;211;173;44;Kuhiine;x;
4785;104;173;45;Klazocorcida;x;
4786;158;173;46;Massbraetta;x;
4787;203;173;46;Koulaoessa;x;
4788;252;173;48;Ithangythiai;x;
4789;255;173;49;Kamarcorissa;x;
4790;183;173;50;Hieroriaea;x;
4791;150;173;47;Edemegdia;x;
4792;108;173;52;Asscoreia;x;
4793;217;173;53;Askmulum;x;
4794;240;173;52;Olbcroosia;x;
4795;116;45;55;Nymonalia;x;
4796;255;173;55;Bouhubltiri;x;
4797;205;173;57;Millherathena;x;
4798;94;173;58;Kerkinclaium;x;
4799;62;190;65;Helomarathder;x;
4800;226;173;52;Alacherscum;x;
4801;119;45;61;Leiodus;x;
4802;233;173;54;Morydoas;x;
4803;240;173;62;Oemonastrias;x;
4804;225;173;59;Claonchosse;x;
4805;68;173;65;ceva;x;
4806;94;173;66;Olynclaztes;x;
4807;248;173;61;Manmonasllai;x;
4808;51;233;50;Amarycalissa;x;
4809;253;173;69;Nympolbius;x;
4810;193;173;70;Orkyralous;x;
4811;250;173;70;Miselatlia;x;
4812;237;173;72;Acankuida;x;
4813;243;173;73;Ambritanus;x;
4814;225;173;74;Erythathae;x;
4815;111;173;74;Lapganus;x;
4816;52;173;73;Nymphhellesrias;x;
4817;83;173;73;Mantinleoium;x;
4818;102;173;74;Lapkalia;x;
4819;117;173;74;Ydcarinda;x;
4820;232;173;75;Kamarmalllea;x;
4821;149;230;5;Leokydus;x;
4822;92;173;73;Argyrkouriae;x;
4823;246;203;0;Olyorchoissa;x;
4824;103;45;101;domfront;x;
4825;68;206;50;Achnyai;x;
4826;180;106;44;Klazodelios;x;
4827;115;45;119;Demetkimmrea;x;
4828;229;173;124;Nymnaulea;x;
4829;169;198;66;Maronkyreninda;x;
4830;229;88;65;Mylalocresmos;x;
4831;224;86;20;Nemolymea;x;
4832;117;230;16;Opgolgera;x;
4833;57;249;38;Ankmilonia;x;
4834;62;63;29;Colonaesmos;x;
4835;240;136;68;Laodilamprias;x;
4836;83;233;67;Methapolllia;x;
4837;51;106;17;Amphikanida;x;
4838;213;230;24;Knossoresine;x;
4839;204;168;21;Gonmeseosia;x;
4840;168;173;172;bourbon_lancy;x;
4841;60;45;179;pont_a_mousson;x;
4842;209;120;67;Cebmorganai;x;
4843;111;87;0;Helililathera;x;
4844;72;98;34;Artemodessinon;x;
4845;122;122;21;Lefkkimmeryra;x;
4846;199;176;13;Miletmarllai;x;
4847;73;71;28;Cnieryae;x;
4848;199;101;55;Meseaigososia;x;
4849;215;176;16;Cnihermate;x;
4850;100;79;19;Eleknosnes;x;
4851;0;60;0;Malldimissa;x;
4852;96;60;0;Astkumlia;x;
4853;164;173;229;nantes;x;
4854;159;87;10;Cleomanrea;x;
4855;197;58;16;Knoscebrion;x;
4856;252;219;6;Nyolymissa;x;
4857;240;0;0;Cordimamea;x;
4858;78;174;0;Hislaene;x;
4859;97;174;3;Kamarkimiana;x;
4860;77;174;4;Agrincymuf;x;
4861;88;174;4;Lekkerkirias;x;
4862;244;174;5;Gonkourtrias;x;
4863;214;174;7;Mylaasslia;x;
4864;128;174;8;Astdorthus;x;
4865;107;174;8;Nemlaodiium;x;
4866;164;46;10;Oenodlia;x;
4867;57;174;11;Caridaon;x;
4868;73;174;11;Magnekepesmos;x;
4869;164;174;12;Eleuempai;x;
4870;245;230;44;Marlauiana;x;
4871;90;174;16;Gorolynpolis;x;
4872;89;174;16;Adramepiila;x;
4873;198;174;18;Methkaiesmos;x;
4874;99;174;19;Bouamniosia;x;
4875;191;174;20;Lefkaleonlia;x;
4876;55;174;19;adrano;x;
4877;219;195;50;Andrantipate;x;
4878;132;174;23;Aigositaaea;x;
4879;50;184;16;Mullekhaatrea;x;
4880;155;174;25;Bybcoloate;x;
4881;168;174;25;Carmegaluf;x;
4882;93;174;26;Kulinlis;x;
4883;72;174;27;Malleibeissa;x;
4884;184;174;26;Lamioepum;x;
4885;196;174;30;Dymorganmea;x;
4886;62;174;31;flint;x;
4887;130;174;32;Gorephyrthus;x;
4888;160;174;33;Chamaigosissa;x;
4889;55;174;33;Dyargyryra;x;
4890;147;174;35;Juktkydthena;x;
4891;145;174;36;Ephynicolia;x;
4892;61;174;37;Bythmonaeia;x;
4893;113;174;38;Asiarguf;x;
4894;90;174;39;Imkerkinatrea;x;
4895;94;174;38;Claempolia;x;
4896;217;174;41;Monachylia;x;
4897;223;174;38;Juktganlis;x;
4898;52;174;43;Collebatrea;x;
4899;78;174;43;Maraathate;x;
4900;57;174;45;Hyklaznes;x;
4901;227;106;44;Odemetatiri;x;
4902;174;174;47;Athantigpolis;x;
4903;138;174;48;Opuithaion;x;
4904;205;174;49;Ialmorgaina;x;
4905;120;174;50;sanabria;x;
4906;185;174;50;Alelaulis;x;
4907;229;46;46;Herakouoli;x;
4908;217;71;50;Kumcoloon;x;
4909;246;174;54;Juklazoica;x;
4910;85;52;29;Dorklazsos;x;
4911;241;174;56;guise;x;
4912;143;174;57;Byllleprenes;x;
4913;116;174;58;Malmaronia;x;
4914;241;174;59;Askhaliclis;x;
4915;168;174;59;Katartemnae;x;
4916;197;174;60;Decastcum;x;
4917;182;174;62;Koriiopetra;x;
4918;51;174;62;Oeplinmos;x;
4919;252;174;64;Oencalypetra;x;
4920;53;174;64;Klazkorinissa;x;
4921;254;114;35;Lekhalaodiai;x;
4922;114;174;59;Naorchatrea;x;
4923;148;174;68;Bergolbinon;x;
4924;85;174;68;Oelilaalous;x;
4925;77;174;68;Kokimcia;x;
4926;63;174;71;llerena;x;
4927;118;174;72;Klachyton;x;
4928;179;174;72;Arsmaruf;x;
4929;144;174;74;Kumdicaeaina;x;
4930;219;211;34;Methukoiosse;x;
4931;51;174;75;Lapidaosse;x;
4932;236;174;74;Maratoennae;x;
4933;236;219;24;Olbimesemesmos;x;
4934;108;174;88;Kameklaissa;x;
4935;92;168;58;Kaasklyra;x;
4936;106;224;7;Mukemorganlea;x;
4937;200;200;9;Marklazpolis;x;
4938;238;114;45;Klazleonium;x;
4939;125;219;18;Golgheinda;x;
4940;123;174;121;Artapatrias;x;
4941;138;95;26;Oromochera;x;
4942;85;52;47;Knidcaletta;x;
4943;117;103;19;Miletknosson;x;
4944;106;46;154;sainte_suzanne;x;
4945;64;111;7;Oricythcum;x;
4946;64;111;8;Larithdia;x;
4947;152;200;20;Arsorestesmos;x;
4948;253;192;33;Manthemeica;x;
4949;108;219;42;Naumorgita;x;
4950;154;81;25;Manmonastlia;x;
4951;187;246;52;Dymaskesmos;x;
4952;190;46;185;caumont_sur_garonne;x;
4953;219;174;200;Kumopusthus;x;
4954;210;57;1;Moralithena;x;
4955;212;130;38;Nymoepae;x;
4956;229;52;61;Halilindnae;x;
4957;126;114;67;Braantidus;x;
4958;77;46;227;tancarville;x;
4959;207;189;0;Mismison;x;
4960;113;211;67;Megaloklalia;x;
4961;66;184;59;Miseopudos;x;
4962;240;111;23;Naxamarthena;x;
4963;153;226;4;Monastiargyrdus;x;
4964;104;200;37;Ialymegaios;x;
4965;227;249;62;Dicanklia;x;
4966;200;175;0;Magnegyrthiuf;x;
4967;254;175;1;Orescythlia;x;
4968;197;175;2;Cherleontinda;x;
4969;113;175;2;Leontgournessa;x;
4970;52;175;4;Markathena;x;
4971;211;175;5;Mesemmarmpolis;x;
4972;116;175;5;Korinthodesspetra;x;
4973;249;122;61;Jukosos;x;
4974;241;175;6;Dymdecida;x;
4975;252;175;9;Delhistthos;x;
4976;106;175;10;Kyngorgrias;x;
4977;212;175;11;northampton;x;
4978;193;175;12;Cyrimbrina;x;
4979;233;175;13;Morgahisthus;x;
4980;108;175;14;caceres;x;
4981;185;175;10;Herkulia;x;
4982;151;175;16;Emporephida;x;
4983;194;175;16;Histchyetta;x;
4984;147;175;18;Gemethuessa;x;
4985;142;47;18;Chealinida;x;
4986;97;84;23;Leibeasscum;x;
4987;108;175;20;Milemetus;x;
4988;240;162;1;Kyrecherida;x;
4989;219;246;71;Dygocum;x;
4990;162;47;24;Mallampsaum;x;
4991;192;175;22;Healesos;x;
4992;59;119;19;Gorlapiate;x;
4993;71;175;27;Monastmadytoas;x;
4994;220;219;64;Actlapitrias;x;
4995;249;175;29;Metapleibeinon;x;
4996;108;175;30;Katakyreium;x;
4997;237;175;31;Ithahagiai;x;
4998;92;175;32;Heraantigate;x;
4999;112;175;33;Kimmegorgioli;x;
5000;191;175;33;Maronleontoli;x;
5001;108;175;35;Hermiagrincum;x;
5002;220;175;36;Corcasklae;x;
5003;176;175;37;vatan;x;
5004;177;175;36;Chalclepai;x;
5005;213;175;39;Katandrina;x;
5006;245;175;39;Erythborysion;x;
5007;137;122;68;Korinidallis;x;
5008;154;175;42;Maratmythera;x;
5009;229;175;43;Bybmanttiri;x;
5010;189;175;44;ariano_irpino;x;
5011;87;227;54;Gelhubthera;x;
5012;129;175;39;Kamemorgaatrea;x;
5013;149;154;17;Kallikiate;x;
5014;217;175;48;Hemeromegalolis;x;
5015;115;175;49;Boukerkuf;x;
5016;247;175;50;Morgcherscia;x;
5017;52;175;51;Ephyliaea;x;
5018;174;175;52;Cherscarylia;x;
5019;202;175;53;Magnekoiera;x;
5020;208;175;54;Kerkitados;x;
5021;161;175;54;Knossmallthena;x;
5022;128;175;56;Metaponmarmsos;x;
5023;181;175;53;Klagytios;x;
5024;98;175;59;Eleumarmila;x;
5025;167;227;58;Chersaigai;x;
5026;211;175;61;Kaimaratene;x;
5027;75;119;26;Nysakrrias;x;
5028;126;175;64;bristol;x;
5029;247;47;64;cortrijk;x;
5030;52;175;64;Kanaeginda;x;
5031;198;127;15;Hermiorestthena;x;
5032;179;208;39;Hieraoroptherna;x;
5033;242;175;70;Chersmaratdus;x;
5034;140;200;49;Monabralea;x;
5035;134;175;74;Lekhdicaeapolis;x;
5036;232;251;24;Orelebecum;x;
5037;209;59;69;Leontithathrae;x;
5038;198;254;71;Golgbyllon;x;
5039;243;166;43;Kameepheoli;x;
5040;66;235;52;Leprekouoli;x;
5041;77;65;19;Cebrkameiium;x;
5042;53;103;61;Diosneaita;x;
5043;172;92;28;Kerlebethus;x;
5044;76;53;72;Magneephyrcum;x;
5045;80;111;51;Didkameirium;x;
5046;160;47;122;penthievre;x;
5047;93;63;61;Asklabmea;x;
